n,predicted_prime_at,is_prime,is_prime_next,Phi_cent,Phi_choice,Spike_basic,RuptureSpike,Peak_ok,GateC,FinalSpike
7512,7513,False,False,0.995117982099268,0.995117982099268,True,True,True,False,False
7516,7517,False,True,0.994041170097508,0.994041170097508,True,True,True,True,True
7518,7519,False,False,0.995520260639381,0.995520260639381,True,True,True,False,False
7522,7523,False,True,0.993501218521527,0.993501218521527,True,True,True,True,True
7528,7529,False,True,0.995121951219512,0.995121951219512,True,True,True,True,True
7530,7531,False,False,0.995520260639381,0.995520260639381,True,True,True,False,False
7536,7537,False,True,0.995659251220836,0.995659251220836,True,True,True,True,True
7540,7541,False,True,0.995438996579247,0.995438996579247,True,True,True,True,True
7542,7543,False,False,0.995523906408952,0.995523906408952,True,True,True,False,False
7546,7547,False,True,0.995442708333333,0.995442708333333,True,True,True,True,True
7548,7549,False,True,0.996089294443539,0.996089294443539,True,True,True,True,True
7558,7559,False,True,0.993501218521527,0.993501218521527,True,True,True,True,True
7560,7561,False,True,0.996333265430841,0.996333265430841,True,True,True,True,True
7570,7571,False,False,0.993495934959350,0.993495934959350,True,True,True,False,False
7572,7573,False,True,0.995523906408952,0.995523906408952,True,True,True,True,True
7576,7577,False,True,0.994716521032310,0.994716521032310,True,True,True,True,True
7578,7579,False,False,0.995117982099268,0.995117982099268,True,True,True,False,False
7582,7583,False,True,0.994036324207102,0.994036324207102,True,True,True,True,True
7588,7589,False,True,0.994712222900142,0.994712222900142,True,True,True,True,True
7590,7591,False,True,0.996086105675147,0.996086105675147,True,True,True,True,True
7596,7597,False,False,0.994793361535958,0.994793361535958,True,True,True,False,False
7600,7601,False,False,0.995581909080339,0.995581909080339,True,True,True,False,False
7602,7603,False,True,0.995520260639381,0.995520260639381,True,True,True,True,True
7606,7607,False,True,0.991883116883117,0.991883116883117,True,True,True,True,True
7612,7613,False,False,0.994712222900142,0.994712222900142,True,True,True,False,False
7618,7619,False,False,0.994577006507592,0.994577006507592,True,True,True,False,False
7620,7621,False,True,0.995764092538286,0.995764092538286,True,True,True,True,True
7626,7627,False,False,0.994301994301994,0.994301994301994,True,True,True,False,False
7630,7631,False,False,0.995114006514658,0.995114006514658,True,True,True,False,False
7632,7633,False,False,0.995813953488372,0.995813953488372,True,True,True,False,False
7638,7639,False,True,0.995520260639381,0.995520260639381,True,True,True,True,True
7642,7643,False,True,0.992691839220463,0.992691839220463,True,True,True,True,True
7648,7649,False,True,0.995933306222041,0.995933306222041,True,True,True,True,True
7656,7657,False,False,0.995384824216099,0.995384824216099,True,True,True,False,False
7660,7661,False,False,0.994306628710858,0.994306628710858,True,True,True,False,False
7662,7663,False,False,0.994577006507592,0.994577006507592,True,True,True,False,False
7666,7667,False,False,0.991075050709939,0.991075050709939,True,True,True,False,False
7668,7669,False,True,0.995659251220836,0.995659251220836,True,True,True,True,True
7672,7673,False,True,0.995767540289761,0.995767540289761,True,True,True,True,True
7680,7681,False,True,0.996299311671971,0.996299311671971,True,True,True,True,True
7686,7687,False,True,0.995438996579247,0.995438996579247,True,True,True,True,True
7690,7691,False,True,0.994577006507592,0.994577006507592,True,True,True,True,True
7696,7697,False,False,0.994577006507592,0.994577006507592,True,True,True,False,False
7698,7699,False,True,0.995117982099268,0.995117982099268,True,True,True,True,True
7702,7703,False,True,0.993501218521527,0.993501218521527,True,True,True,True,True
7708,7709,False,False,0.994712222900142,0.994712222900142,True,True,True,False,False
7710,7711,False,False,0.995114006514658,0.995114006514658,True,True,True,False,False
7716,7717,False,True,0.995523906408952,0.995523906408952,True,True,True,True,True
7722,7723,False,True,0.995926680244399,0.995926680244399,True,True,True,True,True
7726,7727,False,True,0.992691839220463,0.992691839220463,True,True,True,True,True
7728,7729,False,False,0.996042830540037,0.996042830540037,True,True,True,False,False
7732,7733,False,False,0.993501218521527,0.993501218521527,True,True,True,False,False
7738,7739,False,False,0.994577006507592,0.994577006507592,True,True,True,False,False
7740,7741,False,True,0.995926680244399,0.995926680244399,True,True,True,True,True
7746,7747,False,False,0.994577006507592,0.994577006507592,True,True,True,False,False
7750,7751,False,False,0.994468846591833,0.994468846591833,True,True,True,False,False
7752,7753,False,True,0.995926680244399,0.995926680244399,True,True,True,True,True
7756,7757,False,True,0.994712222900142,0.994712222900142,True,True,True,True,True
7758,7759,False,True,0.995929995929996,0.995929995929996,True,True,True,True,True
7768,7769,False,False,0.994716521032310,0.994716521032310,True,True,True,False,False
7770,7771,False,False,0.995435278774046,0.995435278774046,True,True,True,False,False
7780,7781,False,False,0.995117982099268,0.995117982099268,True,True,True,False,False
7782,7783,False,False,0.994577006507592,0.994577006507592,True,True,True,False,False
7786,7787,False,False,0.993495934959350,0.993495934959350,True,True,True,False,False
7788,7789,False,True,0.995764092538286,0.995764092538286,True,True,True,True,True
7792,7793,False,True,0.995121951219512,0.995121951219512,True,True,True,True,True
7798,7799,False,False,0.994036324207102,0.994036324207102,True,True,True,False,False
7800,7801,False,False,0.995810543465612,0.995810543465612,True,True,True,False,False
7806,7807,False,False,0.994036324207102,0.994036324207102,True,True,True,False,False
7810,7811,False,False,0.994707917769184,0.994707917769184,True,True,True,False,False
7812,7813,False,False,0.995655715449362,0.995655715449362,True,True,True,False,False
7816,7817,False,True,0.995121951219512,0.995121951219512,True,True,True,True,True
7822,7823,False,True,0.992691839220463,0.992691839220463,True,True,True,True,True
7828,7829,False,True,0.995523906408952,0.995523906408952,True,True,True,True,True
7830,7831,False,False,0.995926680244399,0.995926680244399,True,True,True,False,False
7836,7837,False,False,0.995117982099268,0.995117982099268,True,True,True,False,False
7840,7841,False,True,0.995726930511751,0.995726930511751,True,True,True,True,True
7842,7843,False,False,0.994577006507592,0.994577006507592,True,True,True,False,False
7848,7849,False,False,0.995388579953886,0.995388579953886,True,True,True,False,False
7852,7853,False,True,0.995523906408952,0.995523906408952,True,True,True,True,True
7858,7859,False,False,0.991075050709939,0.991075050709939,True,True,True,False,False
7866,7867,False,True,0.995114006514658,0.995114006514658,True,True,True,True,True
7870,7871,False,False,0.994036324207102,0.994036324207102,True,True,True,False,False
7872,7873,False,True,0.996133102676300,0.996133102676300,True,True,True,True,True
7876,7877,False,True,0.993901199430779,0.993901199430779,True,True,True,True,True
7878,7879,False,True,0.995926680244399,0.995926680244399,True,True,True,True,True
7882,7883,False,True,0.994577006507592,0.994577006507592,True,True,True,True,True
7890,7891,False,False,0.994301994301994,0.994301994301994,True,True,True,False,False
7896,7897,False,False,0.995655715449362,0.995655715449362,True,True,True,False,False
7900,7901,False,True,0.995767540289761,0.995767540289761,True,True,True,True,True
7906,7907,False,True,0.994036324207102,0.994036324207102,True,True,True,True,True
7908,7909,False,False,0.995523906408952,0.995523906408952,True,True,True,False,False
7912,7913,False,False,0.994793361535958,0.994793361535958,True,True,True,False,False
7918,7919,False,True,0.994036324207102,0.994036324207102,True,True,True,True,True
7920,7921,False,False,0.996129952133619,0.996129952133619,True,True,True,False,False
7926,7927,False,True,0.994577006507592,0.994577006507592,True,True,True,True,True
7932,7933,False,True,0.995117982099268,0.995117982099268,True,True,True,True,True
7936,7937,False,True,0.995843123079704,0.995843123079704,True,True,True,True,True
7938,7939,False,False,0.996046051866496,0.996046051866496,True,True,True,False,False
7942,7943,False,False,0.994712222900142,0.994712222900142,True,True,True,False,False
7948,7949,False,True,0.994581414250881,0.994581414250881,True,True,True,True,True
7950,7951,False,True,0.996089294443539,0.996089294443539,True,True,True,True,True
7956,7957,False,False,0.995384824216099,0.995384824216099,True,True,True,False,False
7960,7961,False,False,0.995117982099268,0.995117982099268,True,True,True,False,False
7962,7963,False,True,0.995117982099268,0.995117982099268,True,True,True,True,True
7966,7967,False,False,0.992955838526145,0.992955838526145,True,True,True,False,False
7968,7969,False,False,0.995813953488372,0.995813953488372,True,True,True,False,False
7978,7979,False,False,0.993501218521527,0.993501218521527,True,True,True,False,False
7980,7981,False,False,0.995652173913044,0.995652173913044,True,True,True,False,False
7990,7991,False,False,0.995114006514658,0.995114006514658,True,True,True,False,False
7992,7993,False,True,0.996046051866496,0.996046051866496,True,True,True,True,True
7996,7997,False,False,0.993501218521527,0.993501218521527,True,True,True,False,False
7998,7999,False,False,0.995114006514658,0.995114006514658,True,True,True,False,False
8002,8003,False,False,0.991883116883117,0.991883116883117,True,True,True,False,False
8008,8009,False,True,0.995655715449362,0.995655715449362,True,True,True,True,True
8010,8011,False,True,0.996089294443539,0.996089294443539,True,True,True,True,True
8016,8017,False,True,0.995659251220836,0.995659251220836,True,True,True,True,True
8020,8021,False,False,0.993090835196098,0.993090835196098,True,True,True,False,False
8022,8023,False,False,0.995114006514658,0.995114006514658,True,True,True,False,False
8026,8027,False,False,0.991883116883117,0.991883116883117,True,True,True,False,False
8032,8033,False,False,0.995662781241529,0.995662781241529,True,True,True,False,False
8038,8039,False,True,0.992691839220463,0.992691839220463,True,True,True,True,True
8040,8041,False,False,0.995655715449362,0.995655715449362,True,True,True,False,False
8046,8047,False,False,0.995442708333333,0.995442708333333,True,True,True,False,False
8050,8051,False,False,0.995438996579247,0.995438996579247,True,True,True,False,False
8052,8053,False,True,0.995764092538286,0.995764092538286,True,True,True,True,True
8058,8059,False,True,0.995520260639381,0.995520260639381,True,True,True,True,True
8062,8063,False,False,0.994577006507592,0.994577006507592,True,True,True,False,False
8068,8069,False,True,0.995121951219512,0.995121951219512,True,True,True,True,True
8076,8077,False,False,0.994306628710858,0.994306628710858,True,True,True,False,False
8080,8081,False,True,0.995929995929996,0.995929995929996,True,True,True,True,True
8082,8083,False,False,0.995523906408952,0.995523906408952,True,True,True,False,False
8086,8087,False,True,0.993495934959350,0.993495934959350,True,True,True,True,True
8088,8089,False,True,0.996092478020189,0.996092478020189,True,True,True,True,True
8092,8093,False,True,0.995117982099268,0.995117982099268,True,True,True,True,True
8100,8101,False,True,0.995929995929996,0.995929995929996,True,True,True,True,True
8106,8107,False,False,0.994707917769184,0.994707917769184,True,True,True,False,False
8110,8111,False,True,0.994036324207102,0.994036324207102,True,True,True,True,True
8116,8117,False,True,0.994581414250881,0.994581414250881,True,True,True,True,True
8118,8119,False,False,0.995764092538286,0.995764092538286,True,True,True,False,False
8122,8123,False,True,0.995117982099268,0.995117982099268,True,True,True,True,True
8128,8129,False,False,0.995121951219512,0.995121951219512,True,True,True,False,False
8130,8131,False,False,0.995114006514658,0.995114006514658,True,True,True,False,False
8136,8137,False,False,0.995659251220836,0.995659251220836,True,True,True,False,False
8142,8143,False,False,0.995114006514658,0.995114006514658,True,True,True,False,False
8146,8147,False,True,0.992691839220463,0.992691839220463,True,True,True,True,True
8148,8149,False,False,0.995764092538286,0.995764092538286,True,True,True,False,False
8152,8153,False,False,0.994311255587160,0.994311255587160,True,True,True,False,False
8158,8159,False,False,0.993501218521527,0.993501218521527,True,True,True,False,False
8160,8161,False,True,0.996129952133619,0.996129952133619,True,True,True,True,True
8166,8167,False,True,0.994577006507592,0.994577006507592,True,True,True,True,True
8170,8171,False,True,0.995114006514658,0.995114006514658,True,True,True,True,True
8172,8173,False,False,0.995767540289761,0.995767540289761,True,True,True,False,False
8176,8177,False,False,0.994847457627119,0.994847457627119,True,True,True,False,False
8178,8179,False,True,0.995114006514658,0.995114006514658,True,True,True,True,True
8188,8189,False,False,0.995117982099268,0.995117982099268,True,True,True,False,False
8190,8191,False,True,0.995923359152059,0.995923359152059,True,True,True,True,True
8200,8201,False,False,0.995388579953886,0.995388579953886,True,True,True,False,False
8202,8203,False,False,0.994577006507592,0.994577006507592,True,True,True,False,False
8206,8207,False,False,0.994036324207102,0.994036324207102,True,True,True,False,False
8208,8209,False,True,0.996133102676300,0.996133102676300,True,True,True,True,True
8212,8213,False,False,0.993501218521527,0.993501218521527,True,True,True,False,False
8218,8219,False,True,0.994036324207102,0.994036324207102,True,True,True,True,True
8220,8221,False,True,0.996089294443539,0.996089294443539,True,True,True,True,True
8226,8227,False,False,0.994306628710858,0.994306628710858,True,True,True,False,False
8230,8231,False,True,0.994577006507592,0.994577006507592,True,True,True,True,True
8232,8233,False,True,0.996278204233543,0.996278204233543,True,True,True,True,True
8236,8237,False,True,0.994306628710858,0.994306628710858,True,True,True,True,True
8242,8243,False,True,0.994577006507592,0.994577006507592,True,True,True,True,True
8248,8249,False,False,0.995121951219512,0.995121951219512,True,True,True,False,False
8250,8251,False,False,0.995655715449362,0.995655715449362,True,True,True,False,False
8256,8257,False,False,0.995726930511751,0.995726930511751,True,True,True,False,False
8260,8261,False,False,0.995438996579247,0.995438996579247,True,True,True,False,False
8262,8263,False,True,0.996046051866496,0.996046051866496,True,True,True,True,True
8268,8269,False,True,0.995764092538286,0.995764092538286,True,True,True,True,True
8272,8273,False,True,0.995659251220836,0.995659251220836,True,True,True,True,True
8278,8279,False,False,0.992691839220463,0.992691839220463,True,True,True,False,False
8286,8287,False,True,0.995117982099268,0.995117982099268,True,True,True,True,True
8290,8291,False,True,0.994036324207102,0.994036324207102,True,True,True,True,True
8292,8293,False,True,0.995929995929996,0.995929995929996,True,True,True,True,True
8296,8297,False,True,0.995117982099268,0.995117982099268,True,True,True,True,True
8298,8299,False,False,0.995523906408952,0.995523906408952,True,True,True,False,False
8302,8303,False,False,0.994036324207102,0.994036324207102,True,True,True,False,False
8310,8311,False,True,0.995520260639381,0.995520260639381,True,True,True,True,True
8316,8317,False,True,0.996042830540037,0.996042830540037,True,True,True,True,True
8320,8321,False,False,0.995839739531518,0.995839739531518,True,True,True,False,False
8326,8327,False,False,0.992955838526145,0.992955838526145,True,True,True,False,False
8328,8329,False,True,0.995767540289761,0.995767540289761,True,True,True,True,True
8332,8333,False,False,0.994581414250881,0.994581414250881,True,True,True,False,False
8338,8339,False,False,0.994036324207102,0.994036324207102,True,True,True,False,False
8340,8341,False,False,0.995438996579247,0.995438996579247,True,True,True,False,False
8346,8347,False,False,0.995114006514658,0.995114006514658,True,True,True,False,False
8352,8353,False,True,0.996133102676300,0.996133102676300,True,True,True,True,True
8356,8357,False,False,0.994041170097508,0.994041170097508,True,True,True,False,False
8358,8359,False,False,0.995114006514658,0.995114006514658,True,True,True,False,False
8362,8363,False,True,0.994577006507592,0.994577006507592,True,True,True,True,True
8368,8369,False,True,0.995770982433312,0.995770982433312,True,True,True,True,True
8370,8371,False,False,0.995926680244399,0.995926680244399,True,True,True,False,False
8376,8377,False,True,0.995117982099268,0.995117982099268,True,True,True,True,True
8380,8381,False,False,0.993495934959350,0.993495934959350,True,True,True,False,False
8382,8383,False,False,0.994707917769184,0.994707917769184,True,True,True,False,False
8386,8387,False,True,0.994036324207102,0.994036324207102,True,True,True,True,True
8388,8389,False,True,0.996092478020189,0.996092478020189,True,True,True,True,True
8398,8399,False,False,0.994301994301994,0.994301994301994,True,True,True,False,False
8400,8401,False,False,0.995926680244399,0.995926680244399,True,True,True,False,False
8410,8411,False,False,0.995117982099268,0.995117982099268,True,True,True,False,False
8412,8413,False,False,0.995117982099268,0.995117982099268,True,True,True,False,False
8416,8417,False,False,0.994851646118412,0.994851646118412,True,True,True,False,False
8418,8419,False,True,0.995520260639381,0.995520260639381,True,True,True,True,True
8422,8423,False,True,0.993501218521527,0.993501218521527,True,True,True,True,True
8428,8429,False,True,0.995442708333333,0.995442708333333,True,True,True,True,True
8430,8431,False,True,0.995926680244399,0.995926680244399,True,True,True,True,True
8436,8437,False,False,0.994789122292786,0.994789122292786,True,True,True,False,False
8440,8441,False,False,0.995117982099268,0.995117982099268,True,True,True,False,False
8442,8443,False,True,0.995764092538286,0.995764092538286,True,True,True,True,True
8446,8447,False,True,0.994577006507592,0.994577006507592,True,True,True,True,True
8452,8453,False,False,0.993501218521527,0.993501218521527,True,True,True,False,False
8458,8459,False,False,0.993501218521527,0.993501218521527,True,True,True,False,False
8460,8461,False,True,0.995926680244399,0.995926680244399,True,True,True,True,True
8466,8467,False,True,0.995520260639381,0.995520260639381,True,True,True,True,True
8470,8471,False,False,0.995114006514658,0.995114006514658,True,True,True,False,False
8472,8473,False,False,0.995442708333333,0.995442708333333,True,True,True,False,False
8478,8479,False,False,0.995117982099268,0.995117982099268,True,True,True,False,False
8482,8483,False,False,0.992691839220463,0.992691839220463,True,True,True,False,False
8488,8489,False,False,0.994311255587160,0.994311255587160,True,True,True,False,False
8496,8497,False,False,0.995813953488372,0.995813953488372,True,True,True,False,False
8500,8501,False,True,0.995929995929996,0.995929995929996,True,True,True,True,True
8502,8503,False,False,0.995520260639381,0.995520260639381,True,True,True,False,False
8506,8507,False,False,0.989460883664370,0.989460883664370,True,True,True,False,False
8508,8509,False,False,0.995117982099268,0.995117982099268,True,True,True,False,False
8512,8513,False,True,0.996133102676300,0.996133102676300,True,True,True,True,True
8520,8521,False,True,0.995926680244399,0.995926680244399,True,True,True,True,True
8526,8527,False,True,0.995114006514658,0.995114006514658,True,True,True,True,True
8530,8531,False,False,0.994577006507592,0.994577006507592,True,True,True,False,False
8536,8537,False,True,0.995442708333333,0.995442708333333,True,True,True,True,True
8538,8539,False,True,0.995659251220836,0.995659251220836,True,True,True,True,True
8542,8543,False,True,0.992691839220463,0.992691839220463,True,True,True,True,True
8548,8549,False,False,0.993501218521527,0.993501218521527,True,True,True,False,False
8550,8551,False,False,0.995655715449362,0.995655715449362,True,True,True,False,False
8556,8557,False,False,0.995114006514658,0.995114006514658,True,True,True,False,False
8562,8563,False,True,0.995117982099268,0.995117982099268,True,True,True,True,True
8566,8567,False,False,0.992691839220463,0.992691839220463,True,True,True,False,False
8568,8569,False,False,0.995578310449151,0.995578310449151,True,True,True,False,False
8572,8573,False,True,0.995121951219512,0.995121951219512,True,True,True,True,True
8578,8579,False,False,0.992691839220463,0.992691839220463,True,True,True,False,False
8580,8581,False,True,0.995923359152059,0.995923359152059,True,True,True,True,True
8586,8587,False,False,0.995388579953886,0.995388579953886,True,True,True,False,False
8590,8591,False,False,0.993495934959350,0.993495934959350,True,True,True,False,False
8592,8593,False,False,0.995388579953886,0.995388579953886,True,True,True,False,False
8596,8597,False,True,0.994712222900142,0.994712222900142,True,True,True,True,True
8598,8599,False,True,0.995659251220836,0.995659251220836,True,True,True,True,True
8608,8609,False,True,0.995662781241529,0.995662781241529,True,True,True,True,True
8610,8611,False,False,0.995760639165172,0.995760639165172,True,True,True,False,False
8620,8621,False,False,0.994306628710858,0.994306628710858,True,True,True,False,False
8622,8623,False,True,0.995523906408952,0.995523906408952,True,True,True,True,True
8626,8627,False,True,0.993495934959350,0.993495934959350,True,True,True,True,True
8628,8629,False,True,0.995929995929996,0.995929995929996,True,True,True,True,True
8632,8633,False,False,0.994793361535958,0.994793361535958,True,True,True,False,False
8638,8639,False,False,0.994577006507592,0.994577006507592,True,True,True,False,False
8640,8641,False,True,0.996254986566800,0.996254986566800,True,True,True,True,True
8646,8647,False,True,0.994707917769184,0.994707917769184,True,True,True,True,True
8650,8651,False,False,0.994306628710858,0.994306628710858,True,True,True,False,False
8652,8653,False,False,0.995438996579247,0.995438996579247,True,True,True,False,False
8656,8657,False,False,0.995121951219512,0.995121951219512,True,True,True,False,False
8662,8663,False,True,0.995117982099268,0.995117982099268,True,True,True,True,True
8668,8669,False,True,0.994306628710858,0.994306628710858,True,True,True,True,True
8670,8671,False,False,0.995438996579247,0.995438996579247,True,True,True,False,False
8676,8677,False,True,0.995442708333333,0.995442708333333,True,True,True,True,True
8680,8681,False,True,0.995655715449362,0.995655715449362,True,True,True,True,True
8682,8683,False,False,0.995117982099268,0.995117982099268,True,True,True,False,False
8688,8689,False,True,0.995659251220836,0.995659251220836,True,True,True,True,True
8692,8693,False,True,0.995523906408952,0.995523906408952,True,True,True,True,True
8698,8699,False,True,0.993501218521527,0.993501218521527,True,True,True,True,True
8706,8707,False,True,0.995117982099268,0.995117982099268,True,True,True,True,True
8710,8711,False,False,0.995114006514658,0.995114006514658,True,True,True,False,False
8712,8713,False,True,0.996046051866496,0.996046051866496,True,True,True,True,True
8716,8717,False,False,0.993501218521527,0.993501218521527,True,True,True,False,False
8718,8719,False,True,0.995117982099268,0.995117982099268,True,True,True,True,True
8722,8723,False,False,0.993495934959350,0.993495934959350,True,True,True,False,False
8730,8731,False,True,0.995438996579247,0.995438996579247,True,True,True,True,True
8736,8737,False,True,0.996129952133619,0.996129952133619,True,True,True,True,True
8740,8741,False,True,0.995438996579247,0.995438996579247,True,True,True,True,True
8746,8747,False,True,0.992691839220463,0.992691839220463,True,True,True,True,True
8748,8749,False,False,0.996203904555314,0.996203904555314,True,True,True,False,False
8752,8753,False,True,0.995770982433312,0.995770982433312,True,True,True,True,True
8758,8759,False,False,0.993495934959350,0.993495934959350,True,True,True,False,False
8760,8761,False,True,0.995926680244399,0.995926680244399,True,True,True,True,True
8766,8767,False,False,0.995117982099268,0.995117982099268,True,True,True,False,False
8772,8773,False,False,0.995114006514658,0.995114006514658,True,True,True,False,False
8776,8777,False,False,0.993501218521527,0.993501218521527,True,True,True,False,False
8778,8779,False,True,0.995760639165172,0.995760639165172,True,True,True,True,True
8782,8783,False,True,0.994311255587160,0.994311255587160,True,True,True,True,True
8788,8789,False,False,0.994797593887173,0.994797593887173,True,True,True,False,False
8790,8791,False,False,0.994707917769184,0.994707917769184,True,True,True,False,False
8796,8797,False,False,0.995117982099268,0.995117982099268,True,True,True,False,False
8800,8801,False,False,0.995726930511751,0.995726930511751,True,True,True,False,False
8802,8803,False,True,0.995767540289761,0.995767540289761,True,True,True,True,True
8806,8807,False,True,0.995114006514658,0.995114006514658,True,True,True,True,True
8808,8809,False,False,0.995767540289761,0.995767540289761,True,True,True,False,False
8818,8819,False,True,0.994311255587160,0.994311255587160,True,True,True,True,True
8820,8821,False,True,0.996275171691305,0.996275171691305,True,True,True,True,True
8830,8831,False,True,0.993495934959350,0.993495934959350,True,True,True,True,True
8832,8833,False,False,0.996020260492041,0.996020260492041,True,True,True,False,False
8836,8837,False,True,0.994716521032310,0.994716521032310,True,True,True,True,True
8838,8839,False,True,0.995929995929996,0.995929995929996,True,True,True,True,True
8842,8843,False,False,0.992691839220463,0.992691839220463,True,True,True,False,False
8848,8849,False,True,0.995659251220836,0.995659251220836,True,True,True,True,True
8850,8851,False,False,0.995764092538286,0.995764092538286,True,True,True,False,False
8856,8857,False,False,0.995349918623576,0.995349918623576,True,True,True,False,False
8860,8861,False,True,0.995523906408952,0.995523906408952,True,True,True,True,True
8862,8863,False,True,0.995926680244399,0.995926680244399,True,True,True,True,True
8866,8867,False,True,0.994707917769184,0.994707917769184,True,True,True,True,True
8872,8873,False,False,0.995121951219512,0.995121951219512,True,True,True,False,False
8878,8879,False,False,0.994036324207102,0.994036324207102,True,True,True,False,False
8880,8881,False,False,0.995810543465612,0.995810543465612,True,True,True,False,False
8886,8887,False,True,0.995117982099268,0.995117982099268,True,True,True,True,True
8890,8891,False,False,0.995114006514658,0.995114006514658,True,True,True,False,False
8892,8893,False,True,0.995926680244399,0.995926680244399,True,True,True,True,True
8898,8899,False,False,0.994036324207102,0.994036324207102,True,True,True,False,False
8902,8903,False,False,0.991883116883117,0.991883116883117,True,True,True,False,False
8908,8909,False,False,0.995117982099268,0.995117982099268,True,True,True,False,False
8916,8917,False,False,0.995117982099268,0.995117982099268,True,True,True,False,False
8920,8921,False,False,0.995117982099268,0.995117982099268,True,True,True,False,False
8922,8923,False,True,0.995117982099268,0.995117982099268,True,True,True,True,True
8926,8927,False,False,0.991075050709939,0.991075050709939,True,True,True,False,False
8928,8929,False,True,0.996133102676300,0.996133102676300,True,True,True,True,True
8932,8933,False,True,0.995438996579247,0.995438996579247,True,True,True,True,True
8940,8941,False,True,0.995764092538286,0.995764092538286,True,True,True,True,True
8946,8947,False,False,0.995438996579247,0.995438996579247,True,True,True,False,False
8950,8951,False,True,0.995117982099268,0.995117982099268,True,True,True,True,True
8956,8957,False,False,0.992961559285328,0.992961559285328,True,True,True,False,False
8958,8959,False,False,0.993495934959350,0.993495934959350,True,True,True,False,False
8962,8963,False,True,0.993501218521527,0.993501218521527,True,True,True,True,True
8968,8969,False,True,0.995117982099268,0.995117982099268,True,True,True,True,True
8970,8971,False,True,0.996086105675147,0.996086105675147,True,True,True,True,True
8976,8977,False,False,0.995578310449151,0.995578310449151,True,True,True,False,False
8982,8983,False,False,0.995117982099268,0.995117982099268,True,True,True,False,False
8986,8987,False,False,0.991883116883117,0.991883116883117,True,True,True,False,False
8988,8989,False,False,0.995114006514658,0.995114006514658,True,True,True,False,False
8992,8993,False,False,0.994311255587160,0.994311255587160,True,True,True,False,False
8998,8999,False,True,0.995117982099268,0.995117982099268,True,True,True,True,True
9000,9001,False,True,0.996336250763281,0.996336250763281,True,True,True,True,True
9006,9007,False,True,0.995520260639381,0.995520260639381,True,True,True,True,True
9010,9011,False,True,0.994301994301994,0.994301994301994,True,True,True,True,True
9012,9013,False,True,0.995929995929996,0.995929995929996,True,True,True,True,True
9016,9017,False,False,0.995388579953886,0.995388579953886,True,True,True,False,False
9018,9019,False,False,0.995442708333333,0.995442708333333,True,True,True,False,False
9028,9029,False,True,0.994712222900142,0.994712222900142,True,True,True,True,True
9030,9031,False,False,0.995760639165172,0.995760639165172,True,True,True,False,False
9040,9041,False,True,0.995659251220836,0.995659251220836,True,True,True,True,True
9042,9043,False,True,0.995926680244399,0.995926680244399,True,True,True,True,True
9046,9047,False,False,0.991075050709939,0.991075050709939,True,True,True,False,False
9048,9049,False,True,0.995926680244399,0.995926680244399,True,True,True,True,True
9052,9053,False,False,0.994712222900142,0.994712222900142,True,True,True,False,False
9058,9059,False,True,0.995117982099268,0.995117982099268,True,True,True,True,True
9060,9061,False,False,0.995438996579247,0.995438996579247,True,True,True,False,False
9066,9067,False,True,0.994036324207102,0.994036324207102,True,True,True,True,True
9070,9071,False,False,0.994577006507592,0.994577006507592,True,True,True,False,False
9072,9073,False,False,0.996020260492041,0.996020260492041,True,True,True,False,False
9076,9077,False,False,0.992961559285328,0.992961559285328,True,True,True,False,False
9082,9083,False,False,0.994036324207102,0.994036324207102,True,True,True,False,False
9088,9089,False,False,0.995730405611467,0.995730405611467,True,True,True,False,False
9090,9091,False,True,0.995764092538286,0.995764092538286,True,True,True,True,True
9096,9097,False,False,0.995117982099268,0.995117982099268,True,True,True,False,False
9100,9101,False,False,0.995114006514658,0.995114006514658,True,True,True,False,False
9102,9103,False,True,0.995520260639381,0.995520260639381,True,True,True,True,True
9108,9109,False,True,0.995926680244399,0.995926680244399,True,True,True,True,True
9112,9113,False,False,0.995442708333333,0.995442708333333,True,True,True,False,False
9118,9119,False,False,0.994036324207102,0.994036324207102,True,True,True,False,False
9126,9127,False,True,0.995388579953886,0.995388579953886,True,True,True,True,True
9130,9131,False,False,0.994707917769184,0.994707917769184,True,True,True,False,False
9132,9133,False,True,0.995523906408952,0.995523906408952,True,True,True,True,True
9136,9137,False,True,0.994797593887173,0.994797593887173,True,True,True,True,True
9138,9139,False,False,0.994577006507592,0.994577006507592,True,True,True,False,False
9142,9143,False,False,0.994036324207102,0.994036324207102,True,True,True,False,False
9150,9151,False,True,0.995764092538286,0.995764092538286,True,True,True,True,True
9156,9157,False,True,0.995764092538286,0.995764092538286,True,True,True,True,True
9160,9161,False,True,0.995442708333333,0.995442708333333,True,True,True,True,True
9166,9167,False,False,0.991883116883117,0.991883116883117,True,True,True,False,False
9168,9169,False,False,0.995659251220836,0.995659251220836,True,True,True,False,False
9172,9173,False,True,0.994581414250881,0.994581414250881,True,True,True,True,True
9178,9179,False,False,0.993495934959350,0.993495934959350,True,True,True,False,False
9180,9181,False,True,0.996042830540037,0.996042830540037,True,True,True,True,True
9186,9187,False,True,0.994577006507592,0.994577006507592,True,True,True,True,True
9192,9193,False,False,0.995117982099268,0.995117982099268,True,True,True,False,False
9196,9197,False,False,0.995117982099268,0.995117982099268,True,True,True,False,False
